Date,Inflation 1yr,GNP 90d,Total Jobs 30d,XLY 30d,XLU 30d,XLE 30d,XLE next 30d
5/7/09,0.00924850,-0.00325345,-0.00511201,0.09673016,0.02709418,0.02218816,0.04299243
5/8/09,0.00924826,-0.00325345,-0.00511201,0.09058088,0.02637171,0.02766686,0.04202970
5/11/09,0.00929857,-0.00325345,-0.00511201,0.08459701,0.02568983,0.03312604,0.04122032
5/12/09,0.00929833,-0.00325345,-0.00511201,0.07909342,0.02531055,0.03813075,0.04079966
5/13/09,0.00924709,-0.00325345,-0.00511201,0.07370446,0.02478644,0.04290272,0.04066493
5/14/09,0.00924686,-0.00325345,-0.00511201,0.06875218,0.02472945,0.04686928,0.04080414
5/15/09,0.00924663,-0.00325345,-0.00511201,0.06400577,0.02472227,0.05023238,0.04147627
5/18/09,0.00929692,-0.00325345,-0.00511201,0.05983714,0.02505910,0.05292978,0.04220869
5/19/09,0.00929669,-0.00325345,-0.00511201,0.05581849,0.02554277,0.05481215,0.04340150
5/20/09,0.00924546,-0.00325345,-0.00511201,0.05184137,0.02614519,0.05618553,0.04458997
5/21/09,0.00924523,-0.00325345,-0.00511201,0.04812786,0.02680812,0.05668729,0.04601837
5/22/09,0.00924499,-0.00325345,-0.00511201,0.04468125,0.02758554,0.05666133,0.04757506
5/26/09,0.00932054,-0.00325345,-0.00511201,0.04156415,0.02853542,0.05612771,0.04907852
5/27/09,0.00932030,-0.00325345,-0.00511201,0.03847413,0.02909354,0.05528112,0.05038058
5/28/09,0.00924359,-0.00325345,0.00000000,0.03566516,0.02990383,0.05397770,0.05154426
5/29/09,0.00924336,-0.00325345,-0.00404228,0.03284217,0.03037172,0.05270868,0.05246705
6/1/09,0.00929363,-0.00325345,-0.00404228,0.03027645,0.03101009,0.05146150,0.05340646
6/2/09,0.00929340,-0.00325345,-0.00404228,0.02745012,0.03121402,0.05020836,0.05414754
6/3/09,0.00924219,-0.00325345,-0.00404228,0.02472120,0.03159051,0.04879558,0.05503760
6/4/09,0.00924196,-0.00325345,-0.00404228,0.02210581,0.03196922,0.04750374,0.05592818
6/5/09,0.00924172,-0.00325345,-0.00404228,0.01958317,0.03239634,0.04615190,0.05681891
6/8/09,0.00929199,-0.00325345,-0.00404228,0.01713037,0.03288037,0.04511627,0.05780526
6/9/09,0.00929176,-0.00325345,-0.00404228,0.01462307,0.03330772,0.04401606,0.05867843
6/10/09,0.00924056,-0.00325345,-0.00404228,0.01226762,0.03397809,0.04299243,0.05961941
6/11/09,0.00924032,-0.00325345,-0.00404228,0.00996475,0.03454606,0.04202970,0.06056816
6/12/09,0.00924009,-0.00325345,-0.00404228,0.00789411,0.03533334,0.04122032,0.06137013
6/15/09,0.00929035,-0.00325345,-0.00404228,0.00566501,0.03583906,0.04079966,0.06204996
6/16/09,0.00929011,-0.00325345,-0.00404228,0.00343126,0.03648421,0.04066493,0.06228067
6/17/09,0.00923893,-0.00325345,-0.00404228,0.00139294,0.03691603,0.04080414,0.06257943
6/18/09,0.00923869,-0.00325345,-0.00404228,-0.00057508,0.03744692,0.04147627,0.06239998
6/19/09,0.00923846,-0.00325345,-0.00404228,-0.00226296,0.03767506,0.04220869,0.06226585
6/22/09,0.00928871,-0.00325345,-0.00404228,-0.00382912,0.03791650,0.04340150,0.06171648
6/23/09,0.00928847,-0.00325345,-0.00404228,-0.00512916,0.03792086,0.04458997,0.06111084
6/24/09,0.00923729,-0.00325345,-0.00404228,-0.00612064,0.03788886,0.04601837,0.06040324
6/25/09,0.00923706,-0.00325345,-0.00404228,-0.00667291,0.03788088,0.04757506,0.05935897
6/26/09,0.00923683,-0.00325345,0.00000000,-0.00739730,0.03747916,0.04907852,0.05827857
6/29/09,0.00928707,-0.00325345,-0.00346251,-0.00768248,0.03727132,0.05038058,0.05693171
6/30/09,0.00928683,-0.00325345,-0.00346251,-0.00793364,0.03672179,0.05154426,0.05546615
7/1/09,0.00923566,0.00353631,-0.00346251,-0.00746549,0.03658390,0.05246705,0.05404625
7/2/09,0.00923543,0.00681192,-0.00346251,-0.00680110,0.03607395,0.05340646,0.05226930
7/6/09,0.00931089,0.00681192,-0.00346251,-0.00530149,0.03587264,0.05414754,0.05031518
7/7/09,0.00931066,0.00681192,-0.00346251,-0.00334279,0.03571621,0.05503760,0.04827511
7/8/09,0.00923403,0.00681192,-0.00346251,-0.00044895,0.03563722,0.05592818,0.04590888
7/9/09,0.00923380,0.00681192,-0.00346251,0.00296080,0.03568281,0.05681891,0.04384317
7/10/09,0.00923356,0.00681192,-0.00346251,0.00701926,0.03571498,0.05780526,0.04135542
7/13/09,0.00928379,0.00681192,-0.00346251,0.01172711,0.03599638,0.05867843,0.03882623
7/14/09,0.00928355,0.00681192,-0.00346251,0.01686066,0.03622210,0.05961941,0.03620187
7/15/09,0.00923240,0.00681192,-0.00346251,0.02240185,0.03667313,0.06056816,0.03337355
7/16/09,0.00923217,0.00681192,-0.00346251,0.02799518,0.03690187,0.06137013,0.03050353
7/17/09,0.00923193,0.00681192,-0.00346251,0.03379284,0.03727364,0.06204996,0.02739491
7/20/09,0.00928215,0.00681192,-0.00346251,0.03975449,0.03758785,0.06228067,0.02441858
7/21/09,0.00928191,0.00681192,-0.00346251,0.04557102,0.03812708,0.06257943,0.02118183
7/22/09,0.00923077,0.00681192,-0.00346251,0.05137698,0.03848621,0.06239998,0.01813516
7/23/09,0.00923054,0.00681192,-0.00346251,0.05679753,0.03893342,0.06226585,0.01494540
7/24/09,0.00923030,0.00681192,-0.00346251,0.06195487,0.03916022,0.06171648,0.01197332
7/27/09,0.00928051,0.00681192,-0.00346251,0.06684962,0.03937654,0.06111084,0.00915685
7/28/09,0.00928027,0.00681192,0.00000000,0.07157447,0.03954906,0.06040324,0.00636781
7/29/09,0.00922914,0.00681192,0.00000000,0.07585841,0.03955328,0.05935897,0.00391948
7/30/09,0.00922891,0.00681192,-0.00154456,0.08001677,0.03970541,0.05827857,0.00156298
7/31/09,0.00922867,0.00681192,-0.00154456,0.08371888,0.03960603,0.05693171,-0.00047049
8/3/09,0.00927887,0.00681192,-0.00154456,0.08719661,0.03970861,0.05546615,-0.00211102
8/4/09,0.00927864,0.00681192,-0.00154456,0.08989645,0.03947643,0.05404625,-0.00367438
8/5/09,0.00922751,0.00681192,-0.00154456,0.09205558,0.03922269,0.05226930,-0.00498516
8/6/09,0.00922728,0.00681192,-0.00154456,0.09322413,0.03883440,0.05031518,-0.00611873
8/7/09,0.00922705,0.00681192,-0.00154456,0.09385553,0.03820623,0.04827511,-0.00728255
8/10/09,0.00927723,0.00681192,-0.00154456,0.09355316,0.03734738,0.04590888,-0.00799363
8/11/09,0.00927700,0.00681192,-0.00154456,0.09244301,0.03622613,0.04384317,-0.00892647
8/12/09,0.00922588,0.00681192,-0.00154456,0.09067050,0.03501801,0.04135542,-0.00959384
8/13/09,0.00922565,0.00681192,-0.00154456,0.08838215,0.03355127,0.03882623,-0.01002373
8/14/09,0.00922542,0.00681192,-0.00154456,0.08583045,0.03220534,0.03620187,-0.01008543
8/17/09,0.00927560,0.00681192,-0.00154456,0.08282473,0.03061555,0.03337355,-0.00982547
8/18/09,0.00927536,0.00681192,-0.00154456,0.07998695,0.02916197,0.03050353,-0.00925435
8/19/09,0.00922426,0.00681192,-0.00154456,0.07714854,0.02769501,0.02739491,-0.00814330
8/20/09,0.00922402,0.00681192,-0.00154456,0.07427858,0.02629965,0.02441858,-0.00680270
8/21/09,0.00922379,0.00681192,-0.00154456,0.07147502,0.02475122,0.02118183,-0.00508494
8/24/09,0.00927396,0.00681192,-0.00154456,0.06861648,0.02332730,0.01813516,-0.00318161
8/25/09,0.00927373,0.00681192,-0.00154456,0.06585191,0.02186801,0.01494540,-0.00102980
8/26/09,0.00922263,0.00681192,-0.00154456,0.06328021,0.02058471,0.01197332,0.00127075
8/27/09,0.00922240,0.00681192,0.00000000,0.06066686,0.01936154,0.00915685,0.00362547
8/28/09,0.00922216,0.00681192,-0.00243067,0.05818015,0.01819771,0.00636781,0.00616937
8/31/09,0.00927232,0.00681192,-0.00243067,0.05571415,0.01712475,0.00391948,0.00853510
9/1/09,0.00927209,0.00681192,-0.00243067,0.05338214,0.01605529,0.00156298,0.01080764
9/2/09,0.00919558,0.00681192,-0.00243067,0.05140359,0.01518798,-0.00047049,0.01293441
9/3/09,0.00919534,0.00681192,-0.00243067,0.04962674,0.01434419,-0.00211102,0.01484399
9/4/09,0.00919511,0.00681192,-0.00243067,0.04815122,0.01356823,-0.00367438,0.01676393
9/8/09,0.00927046,0.00681192,-0.00243067,0.04696166,0.01295267,-0.00498516,0.01856272
9/9/09,0.00921938,0.00681192,-0.00243067,0.04615072,0.01245395,-0.00611873,0.02009635
9/10/09,0.00921914,0.00681192,-0.00243067,0.04558132,0.01213501,-0.00728255,0.02160405
9/11/09,0.00921891,0.00681192,-0.00243067,0.04524983,0.01191525,-0.00799363,0.02277044
9/14/09,0.00926905,0.00681192,-0.00243067,0.04521176,0.01193738,-0.00892647,0.02356982
9/15/09,0.00926882,0.00681192,-0.00243067,0.04531083,0.01193135,-0.00959384,0.02400534
9/16/09,0.00921775,0.00681192,-0.00243067,0.04552287,0.01201012,-0.01002373,0.02392078
9/17/09,0.00921752,0.00681192,-0.00243067,0.04551657,0.01196199,-0.01008543,0.02337531
9/18/09,0.00921729,0.00681192,-0.00243067,0.04545470,0.01182111,-0.00982547,0.02217794
9/21/09,0.00926742,0.00681192,-0.00243067,0.04512082,0.01161755,-0.00925435,0.02067514
9/22/09,0.00926719,0.00681192,-0.00243067,0.04479350,0.01146414,-0.00814330,0.01857038
9/23/09,0.00921613,0.00681192,-0.00243067,0.04429676,0.01126980,-0.00680270,0.01605212
9/24/09,0.00921589,0.00681192,-0.00243067,0.04383939,0.01113012,-0.00508494,0.01322449
9/25/09,0.00921566,0.00681192,-0.00243067,0.04323534,0.01098079,-0.00318161,0.01005178
9/28/09,0.00926579,0.00681192,0.00000000,0.04269605,0.01080170,-0.00102980,0.00666359
9/29/09,0.00926555,0.00681192,-0.00120142,0.04213505,0.01062073,0.00127075,0.00308919
9/30/09,0.00921450,0.00681192,-0.00120142,0.04145098,0.01031790,0.00362547,-0.00049155
10/1/09,0.00921427,0.01198363,-0.00120142,0.04078537,0.01007576,0.00616937,-0.00415366
10/2/09,0.00921404,0.01198363,-0.00120142,0.03995049,0.00973137,0.00853510,-0.00764290
10/5/09,0.00926415,0.01198363,-0.00120142,0.03913485,0.00941730,0.01080764,-0.01091061
10/6/09,0.00926392,0.01198363,-0.00120142,0.03816559,0.00902940,0.01293441,-0.01406431
10/7/09,0.00921288,0.01198363,-0.00120142,0.03697237,0.00855881,0.01484399,-0.01695314
10/8/09,0.00921265,0.01198363,-0.00120142,0.03582651,0.00809776,0.01676393,-0.01965975
10/9/09,0.00921241,0.01198363,-0.00120142,0.03454534,0.00756537,0.01856272,-0.02221036
10/12/09,0.00926252,0.01198363,-0.00120142,0.03324979,0.00699211,0.02009635,-0.02446812
10/13/09,0.00926229,0.01198363,-0.00120142,0.03183060,0.00618629,0.02160405,-0.02613441
10/14/09,0.00921126,0.01198363,-0.00120142,0.03049982,0.00551087,0.02277044,-0.02743617
10/15/09,0.00921102,0.01198363,-0.00120142,0.02916309,0.00475160,0.02356982,-0.02799842
10/16/09,0.00921079,0.01198363,-0.00120142,0.02777125,0.00392429,0.02400534,-0.02815967
10/19/09,0.00926089,0.01198363,-0.00120142,0.02653483,0.00319022,0.02392078,-0.02755410
10/20/09,0.00926066,0.01198363,-0.00120142,0.02539244,0.00236742,0.02337531,-0.02659131
10/21/09,0.00920963,0.01198363,-0.00120142,0.02434985,0.00164650,0.02217794,-0.02502005
10/22/09,0.00920940,0.01198363,-0.00120142,0.02361574,0.00093562,0.02067514,-0.02324611
10/23/09,0.00920917,0.01198363,-0.00120142,0.02277699,0.00027363,0.01857038,-0.02102431
10/26/09,0.00925926,0.01198363,-0.00120142,0.02216858,-0.00037868,0.01605212,-0.01844663
10/27/09,0.00925903,0.01198363,0.00000000,0.02151823,-0.00096877,0.01322449,-0.01568591
10/28/09,0.00920801,0.01198363,0.00000000,0.02102661,-0.00142573,0.01005178,-0.01272346
10/29/09,0.00920778,0.01198363,0.00000000,0.02099836,-0.00155052,0.00666359,-0.00955119
10/30/09,0.00920755,0.01198363,-0.00167524,0.02088352,-0.00163190,0.00308919,-0.00618901
11/2/09,0.00925763,0.01198363,-0.00167524,0.02110685,-0.00139535,-0.00049155,-0.00286160
11/3/09,0.00925740,0.01198363,-0.00167524,0.02141364,-0.00104244,-0.00415366,0.00051200
11/4/09,0.00920639,0.01198363,-0.00167524,0.02192320,-0.00039237,-0.00764290,0.00382366
11/5/09,0.00920616,0.01198363,-0.00167524,0.02262454,0.00041292,-0.01091061,0.00701033
11/6/09,0.00920593,0.01198363,-0.00167524,0.02325634,0.00131384,-0.01406431,0.01009104
11/9/09,0.00925600,0.01198363,-0.00167524,0.02414028,0.00243878,-0.01695314,0.01317485
11/10/09,0.00925577,0.01198363,-0.00167524,0.02494136,0.00367571,-0.01965975,0.01608989
11/11/09,0.00920477,0.01198363,-0.00167524,0.02583099,0.00517639,-0.02221036,0.01877543
11/12/09,0.00920454,0.01198363,-0.00167524,0.02665701,0.00669229,-0.02446812,0.02125638
11/13/09,0.00920431,0.01198363,-0.00167524,0.02760862,0.00855868,-0.02613441,0.02322456
11/16/09,0.00925437,0.01198363,-0.00167524,0.02852689,0.01057026,-0.02743617,0.02502406
11/17/09,0.00925414,0.01198363,-0.00167524,0.02940640,0.01271534,-0.02799842,0.02621631
11/18/09,0.00920315,0.01198363,-0.00167524,0.03045218,0.01517687,-0.02815967,0.02715018
11/19/09,0.00920292,0.01198363,-0.00167524,0.03136247,0.01765431,-0.02755410,0.02773760
11/20/09,0.00920269,0.01198363,-0.00167524,0.03235878,0.02052381,-0.02659131,0.02826397
11/23/09,0.00925274,0.01198363,-0.00167524,0.03348036,0.02355101,-0.02502005,0.02843401
11/24/09,0.00925251,0.01198363,-0.00167524,0.03452634,0.02669573,-0.02324611,0.02871539
11/25/09,0.00920153,0.01198363,-0.00167524,0.03574170,0.02999550,-0.02102431,0.02909749
11/27/09,0.00922644,0.01198363,-0.00318526,0.03675762,0.03324471,-0.01844663,0.02938334
11/30/09,0.00927648,0.01198363,-0.00151256,0.03769658,0.03643183,-0.01568591,0.02959097
12/1/09,0.00925088,0.01198363,-0.00151256,0.03873689,0.03959511,-0.01272346,0.03000614
12/2/09,0.00919991,0.01198363,-0.00151256,0.03931211,0.04234906,-0.00955119,0.03043874
12/3/09,0.00919968,0.01198363,-0.00151256,0.03979945,0.04491783,-0.00618901,0.03077391
12/4/09,0.00919945,0.01198363,-0.00151256,0.04009145,0.04705255,-0.00286160,0.03120739
12/7/09,0.00924949,0.01198363,-0.00151256,0.04026332,0.04899255,0.00051200,0.03146392
12/8/09,0.00924925,0.01198363,-0.00151256,0.04037246,0.05065312,0.00382366,0.03169825
12/9/09,0.00919829,0.01198363,-0.00151256,0.04033624,0.05194380,0.00701033,0.03166083
12/10/09,0.00919806,0.01198363,-0.00151256,0.04041494,0.05312242,0.01009104,0.03154095
12/11/09,0.00919783,0.01198363,-0.00151256,0.04034446,0.05396601,0.01317485,0.03131668
12/14/09,0.00924786,0.01198363,-0.00151256,0.04024900,0.05449660,0.01608989,0.03082123
12/15/09,0.00924763,0.01198363,-0.00151256,0.04006169,0.05464443,0.01877543,0.03038716
12/16/09,0.00919667,0.01198363,-0.00151256,0.03987833,0.05451234,0.02125638,0.02974341
12/17/09,0.00919644,0.01198363,-0.00151256,0.03959215,0.05403983,0.02322456,0.02911609
12/18/09,0.00919621,0.01198363,-0.00151256,0.03919505,0.05315810,0.02502406,0.02830481
12/21/09,0.00924623,0.01198363,-0.00151256,0.03888650,0.05203993,0.02621631,0.02736577
12/22/09,0.00924600,0.01198363,-0.00151256,0.03821950,0.05034828,0.02715018,0.02626785
12/23/09,0.00919506,0.01198363,-0.00151256,0.03747441,0.04831597,0.02773760,0.02491977
12/24/09,0.00919483,0.01198363,-0.00151256,0.03646413,0.04583664,0.02826397,0.02321681
12/28/09,0.00926996,0.01198363,0.00000000,0.03524713,0.04296374,0.02843401,0.02094172
12/29/09,0.00924437,0.01198363,0.00000000,0.03393668,0.03980335,0.02871539,0.01833264
12/30/09,0.00919344,0.01198363,-0.00133652,0.03237629,0.03630926,0.02909749,0.01506774
12/31/09,0.00919321,0.01198363,-0.00133652,0.03065944,0.03252821,0.02938334,0.01125658
1/4/10,0.00926833,0.00994121,-0.00133652,0.02892960,0.02865302,0.02959097,0.00700364
1/5/10,0.00924275,0.00994121,-0.00133652,0.02702594,0.02460437,0.03000614,0.00219729
1/6/10,0.00919182,0.00994121,-0.00133652,0.02499561,0.02052378,0.03043874,-0.00292066
1/7/10,0.00919159,0.00994121,-0.00133652,0.02290416,0.01644612,0.03077391,-0.00830446
1/8/10,0.00919136,0.00994121,-0.00133652,0.02065158,0.01234425,0.03120739,-0.01416211
1/11/10,0.00924136,0.00994121,-0.00133652,0.01832809,0.00827343,0.03146392,-0.01986647
1/12/10,0.00924112,0.00994121,-0.00133652,0.01576801,0.00406001,0.03169825,-0.02561494
1/13/10,0.00919021,0.00994121,-0.00133652,0.01330599,0.00000737,0.03166083,-0.03142156
1/14/10,0.00918998,0.00994121,-0.00133652,0.01069081,-0.00412509,0.03154095,-0.03670936
1/15/10,0.00918975,0.00994121,-0.00133652,0.00804287,-0.00817509,0.03131668,-0.04221308
1/19/10,0.00926484,0.00994121,-0.00133652,0.00551940,-0.01205101,0.03082123,-0.04743651
1/20/10,0.00926461,0.00994121,-0.00133652,0.00300414,-0.01587641,0.03038716,-0.05247677
1/21/10,0.00918836,0.00994121,-0.00133652,0.00057882,-0.01947606,0.02974341,-0.05732441
1/22/10,0.00918813,0.00994121,-0.00133652,-0.00172354,-0.02292656,0.02911609,-0.06186219
1/25/10,0.00923811,0.00994121,-0.00133652,-0.00373782,-0.02609815,0.02830481,-0.06605732
1/26/10,0.00923788,0.00994121,-0.00133652,-0.00564491,-0.02908630,0.02736577,-0.06977555
1/27/10,0.00918698,0.00994121,-0.00133652,-0.00710149,-0.03169954,0.02626785,-0.07324561
1/28/10,0.00918675,0.00994121,-0.00133652,-0.00837785,-0.03406905,0.02491977,-0.07590296
1/29/10,0.00918652,0.00994121,-0.00020462,-0.00925147,-0.03610032,0.02321681,-0.07823887
2/1/10,0.00923648,0.00994121,-0.00020462,-0.00974954,-0.03779571,0.02094172,-0.07960330
2/2/10,0.00923625,0.00994121,-0.00020462,-0.00998041,-0.03913855,0.01833264,-0.08059470
2/3/10,0.00918536,0.00994121,-0.00020462,-0.00987265,-0.04020339,0.01506774,-0.08091593
2/4/10,0.00918513,0.00994121,-0.00020462,-0.00947276,-0.04090436,0.01125658,-0.08060508
2/5/10,0.00918490,0.00994121,-0.00020462,-0.00859308,-0.04122312,0.00700364,-0.07993967
2/8/10,0.00923486,0.00994121,-0.00020462,-0.00730536,-0.04124755,0.00219729,-0.07852357
2/9/10,0.00923463,0.00994121,-0.00020462,-0.00550932,-0.04092085,-0.00292066,-0.07657859
2/10/10,0.00918375,0.00994121,-0.00020462,-0.00334046,-0.04024176,-0.00830446,-0.07423454
2/11/10,0.00918352,0.00994121,-0.00020462,-0.00061113,-0.03918209,-0.01416211,-0.07136009
2/12/10,0.00918329,0.00994121,-0.00020462,0.00236937,-0.03787485,-0.01986647,-0.06810633
2/16/10,0.00925833,0.00994121,-0.00020462,0.00582490,-0.03606034,-0.02561494,-0.06487886
2/17/10,0.00925810,0.00994121,-0.00020462,0.00950692,-0.03407946,-0.03142156,-0.06101810
2/18/10,0.00918191,0.00994121,-0.00020462,0.01342366,-0.03184395,-0.03670936,-0.05734889
2/19/10,0.00918168,0.00994121,-0.00020462,0.01763377,-0.02925476,-0.04221308,-0.05352239
2/22/10,0.00923162,0.00994121,-0.00020462,0.02193009,-0.02664889,-0.04743651,-0.04964484
2/23/10,0.00923139,0.00994121,-0.00020462,0.02636857,-0.02387994,-0.05247677,-0.04585559
2/24/10,0.00918053,0.00994121,-0.00020462,0.03088859,-0.02094132,-0.05732441,-0.04216272
2/25/10,0.00918030,0.00994121,-0.00020462,0.03544733,-0.01794050,-0.06186219,-0.03875650
2/26/10,0.00918007,0.00994121,-0.00128090,0.03985510,-0.01494168,-0.06605732,-0.03538212
3/1/10,0.00923000,0.00994121,-0.00107651,0.04427285,-0.01184939,-0.06977555,-0.03256087
3/2/10,0.00922977,0.00994121,-0.00107651,0.04847109,-0.00875287,-0.07324561,-0.02965767
3/3/10,0.00917891,0.00994121,-0.00107651,0.05251532,-0.00571124,-0.07590296,-0.02734447
3/4/10,0.00917868,0.00994121,-0.00107651,0.05638986,-0.00267673,-0.07823887,-0.02505594
3/5/10,0.00917845,0.00994121,-0.00107651,0.06005954,0.00030042,-0.07960330,-0.02306233
3/8/10,0.00922838,0.00994121,-0.00107651,0.06357928,0.00314977,-0.08059470,-0.02110235
3/9/10,0.00922815,0.00994121,-0.00107651,0.06672367,0.00587805,-0.08091593,-0.01894455
3/10/10,0.00917730,0.00994121,-0.00107651,0.06959126,0.00842280,-0.08060508,-0.01697928
3/11/10,0.00917707,0.00994121,-0.00107651,0.07212119,0.01073043,-0.07993967,-0.01464548
3/12/10,0.00917684,0.00994121,-0.00107651,0.07430990,0.01279831,-0.07852357,-0.01231080
3/15/10,0.00922676,0.00994121,-0.00107651,0.07600484,0.01461564,-0.07657859,-0.01010509
3/16/10,0.00922653,0.00994121,-0.00107651,0.07738344,0.01613147,-0.07423454,-0.00795253
3/17/10,0.00917569,0.00994121,-0.00107651,0.07839122,0.01731243,-0.07136009,-0.00591727
3/18/10,0.00917546,0.00994121,-0.00107651,0.07915148,0.01832598,-0.06810633,-0.00426442
3/19/10,0.00917523,0.00994121,-0.00107651,0.07960840,0.01900150,-0.06487886,-0.00234001
3/22/10,0.00922514,0.00994121,-0.00107651,0.07992150,0.01944209,-0.06101810,-0.00069448
3/23/10,0.00922491,0.00994121,-0.00107651,0.08004197,0.01990721,-0.05734889,0.00101925
3/24/10,0.00917408,0.00994121,-0.00107651,0.07997780,0.02014711,-0.05352239,0.00286084
3/25/10,0.00917385,0.00994121,-0.00107651,0.07959623,0.02019670,-0.04964484,0.00478142
3/26/10,0.00917362,0.00994121,0.00000000,0.07917593,0.02038223,-0.04585559,0.00698227
3/29/10,0.00922352,0.00994121,0.00000000,0.07867559,0.02041595,-0.04216272,0.00915893
3/30/10,0.00922329,0.00994121,-0.00018772,0.07791948,0.02035813,-0.03875650,0.01171965
3/31/10,0.00917247,0.00994121,-0.00018772,0.07724204,0.02025783,-0.03538212,0.01401341
4/1/10,0.00917224,0.02413920,-0.00018772,0.07630336,0.02003876,-0.03256087,0.01649647
4/5/10,0.00924719,0.02413920,-0.00018772,0.07530898,0.01967974,-0.02965767,0.01869088
4/6/10,0.00924696,0.02413920,-0.00018772,0.07409764,0.01913438,-0.02734447,0.02091013
4/7/10,0.00924673,0.01405823,-0.00018772,0.07272095,0.01850759,-0.02505594,0.02279441
4/8/10,0.00919592,0.01405823,-0.00018772,0.07144267,0.01778802,-0.02306233,0.02416595
4/9/10,0.00919569,0.01405823,-0.00018772,0.06978246,0.01699934,-0.02110235,0.02533189
4/12/10,0.00924557,0.01405823,-0.00018772,0.06820630,0.01619344,-0.01894455,0.02563411
4/13/10,0.00924534,0.01405823,-0.00018772,0.06640049,0.01538066,-0.01697928,0.02546998
4/14/10,0.00916926,0.01405823,-0.00018772,0.06453727,0.01456141,-0.01464548,0.02467674
4/15/10,0.00916903,0.01405823,-0.00018772,0.06255694,0.01380286,-0.01231080,0.02337823
4/16/10,0.00916880,0.01405823,-0.00018772,0.06031913,0.01304699,-0.01010509,0.02175891
